MONTH,SERVICE_CATEGORY,CLAIM_SPECIALTY,PAYER,PAID_AMOUNT,MONTH_DATE,PAID_AMOUNT_LOG
202001,SpecialistsFFS,OBS,Payer W,72,2020-01-01,4.276666119016055
202001,SpecialistsFFS,OBSTETRICS & GYNECOLOGY,Payer CA,1179,2020-01-01,7.072421900537371
202001,SpecialistsFFS,OBSTETRICS & GYNECOLOGY,Payer F,1517,2020-01-01,7.324489979348532
202001,SpecialistsFFS,OBSTETRICS & GYNECOLOGY,Payer O,745,2020-01-01,6.61338421837956
202001,SpecialistsFFS,OBSTETRICS & GYNECOLOGY,Payer W,401,2020-01-01,5.993961427306569
202001,SpecialistsFFS,OBSTETRICS/GYNECOLOGY,Payer S,929,2020-01-01,6.834108738813838
202001,SpecialistsFFS,OBSTETRICS AND GYNECOLOGY,Payer B,110,2020-01-01,4.700480365792417
202001,SpecialistsFFS,OCCUPATIONAL MEDICINE,Payer O,81,2020-01-01,4.394449154672439
202001,SpecialistsFFS,OCCUPATIONAL THERAPY,Payer CA,412,2020-01-01,6.021023349349527
202001,SpecialistsFFS,OCCUPATIONAL THERAPY,Payer F,437,2020-01-01,6.07993319509559
202001,SpecialistsFFS,OCCUPATIONAL THERAPY,Payer O,363,2020-01-01,5.8944028342648505
202001,SpecialistsFFS,ONCOLOGY,Payer B,327,2020-01-01,5.7899601708972535
202001,SpecialistsFFS,ONCOLOGY,Payer CA,1433,2020-01-01,7.267525427828172
202001,SpecialistsFFS,ONCOLOGY,Payer F,18272,2020-01-01,9.813125112455737
202001,SpecialistsFFS,ONCOLOGY,Payer O,6606,2020-01-01,8.795733605950735
202001,SpecialistsFFS,ONCOLOGY,Payer W,1601,2020-01-01,7.3783837129967145
202001,SpecialistsFFS,OPHTHALMOLOGY,Payer CA,2861,2020-01-01,7.95892649305011
202001,SpecialistsFFS,OPHTHALMOLOGY,Payer F,86,2020-01-01,4.454347296253507
202001,SpecialistsFFS,OPHTHALMOLOGY,Payer W,160,2020-01-01,5.075173815233827
202001,SpecialistsFFS,OPHTHAMOLOGY,Payer B,496,2020-01-01,6.206575926724928
202001,SpecialistsFFS,OPTOMETRIST,Payer H,479,2020-01-01,6.171700597410915
202001,SpecialistsFFS,OPTOMETRY,Payer B,944,2020-01-01,6.8501261661455
202001,SpecialistsFFS,OPTOMETRY,Payer W,131,2020-01-01,4.875197323201151
202001,SpecialistsFFS,ORAL AND MAXILLOFACIAL SURGERY,Payer F,705,2020-01-01,6.558197802812269
202001,SpecialistsFFS,ORAL AND MAXILLOFACIAL SURGERY,Payer O,178,2020-01-01,5.181783550292085
202001,SpecialistsFFS,ORTHOPAEDIC SURGERY,Payer S,619,2020-01-01,6.428105272684596
202001,SpecialistsFFS,ORTHOPEDIC,Payer CA,1787,2020-01-01,7.488293515159428
202001,SpecialistsFFS,ORTHOPEDIC SURGERY,Payer B,445,2020-01-01,6.09807428216624
202001,SpecialistsFFS,ORTHOPEDIC SURGERY,Payer CA,2306,2020-01-01,7.743269700829004
202001,SpecialistsFFS,ORTHOPEDIC SURGERY,Payer F,16152,2020-01-01,9.689799159992674
202001,SpecialistsFFS,ORTHOPEDIC SURGERY,Payer O,2422,2020-01-01,7.792348924113037
202001,SpecialistsFFS,ORTHOPEDIC SURGERY,Payer W,692,2020-01-01,6.539585955617669
202001,SpecialistsFFS,OSTEOPATH,Payer H,5671,2020-01-01,8.643120748014027
202001,SpecialistsFFS,OTHER,Payer CA,214,2020-01-01,5.365976015021851
202001,SpecialistsFFS,OTHER SPECIALIST,Payer H,1287,2020-01-01,7.160069207596127
202001,SpecialistsFFS,OTOLARYNGOLOGY,Payer S,70,2020-01-01,4.248495242049359
202001,SpecialistsFFS,"OTOLOGY, LARYNGOLOGY, RHINOLOGY (ENT)",Payer B,628,2020-01-01,6.4425401664681985
202001,SpecialistsFFS,OUTPATIENT MENTAL HEALTH CLINICIAN GROUP,Payer B,17,2020-01-01,2.833213344056216
202001,SpecialistsFFS,PAIN MANAGEMENT,Payer B,501,2020-01-01,6.2166061010848646
202001,SpecialistsFFS,PAIN MANAGEMENT,Payer CA,13757,2020-01-01,9.529303064460995
202001,SpecialistsFFS,PAIN MANAGEMENT,Payer F,21979,2020-01-01,9.997842731017274
202001,SpecialistsFFS,PAIN MANAGEMENT,Payer O,2385,2020-01-01,7.776954403322442
202001,SpecialistsFFS,PAIN MANAGEMENT,Payer W,2614,2020-01-01,7.868636894184167
202001,SpecialistsFFS,PAIN MEDICINE,Payer S,1283,2020-01-01,7.1569563646156364
202001,SpecialistsFFS,PAOTRH,Payer W,82,2020-01-01,4.406719247264253
202001,SpecialistsFFS,PATHOLOGY,Payer B,917,2020-01-01,6.821107472256465
202001,SpecialistsFFS,PATHOLOGY,Payer CA,722,2020-01-01,6.582025138892826
202001,SpecialistsFFS,PATHOLOGY,Payer F,7259,2020-01-01,8.889997357284841
202001,SpecialistsFFS,PATHOLOGY,Payer O,1109,2020-01-01,7.011213987350367
202001,SpecialistsFFS,PATHOLOGY,Payer W,710,2020-01-01,6.565264970035361
202001,SpecialistsFFS,PEDIATRIC NEPHROLOGY,Payer CA,393,2020-01-01,5.973809611869261
202001,SpecialistsFFS,PEDIATRIC PSYCHIATRY,Payer B,49,2020-01-01,3.8918202981106265
202001,SpecialistsFFS,PEDIATRICS,Payer B,372,2020-01-01,5.918893854273146
202001,SpecialistsFFS,PEDIATRICS,Payer F,561,2020-01-01,6.329720905522696
202001,SpecialistsFFS,PHYS MEDICINE REHAB,Payer F,8144,2020-01-01,9.005036738790304
202001,SpecialistsFFS,PHYS MEDICINE REHAB,Payer O,920,2020-01-01,6.824373670043086
202001,SpecialistsFFS,PHYSICAL MEDICINE & REHAB,Payer CA,1682,2020-01-01,7.427738840532894
202001,SpecialistsFFS,PHYSICAL MEDICINE & REHABILITATION,Payer W,1084,2020-01-01,6.988413181999592
202001,SpecialistsFFS,PHYSICAL MEDICINE AND REHABILITATION,Payer B,702,2020-01-01,6.553933404025811
202001,SpecialistsFFS,PHYSICAL THERAPIST,Payer F,5782,2020-01-01,8.662504922576291
202001,SpecialistsFFS,PHYSICAL THERAPIST,Payer H,6880,2020-01-01,8.836373930927389
202001,SpecialistsFFS,PHYSICAL THERAPIST,Payer O,1401,2020-01-01,7.244941546337007
202001,SpecialistsFFS,PHYSICAL THERAPY,Payer CA,1775,2020-01-01,7.4815557019095165
202001,SpecialistsFFS,PHYSICAL THERAPY,Payer W,2131,2020-01-01,7.664346632098617
202001,SpecialistsFFS,PHYSICAL THERAPY CENTER,Payer B,33,2020-01-01,3.4965075614664802
202001,SpecialistsFFS,PHYSICIAN ASSISTANT,Payer B,186,2020-01-01,5.225746673713202
202001,SpecialistsFFS,PHYSICIAN ASSISTANT,Payer H,1177,2020-01-01,7.0707241072602764
202001,SpecialistsFFS,PHYSICIAN ASSISTANT,Payer W,266,2020-01-01,5.583496308781699
202001,SpecialistsFFS,PHYSICIAN'S ASSISTANT,Payer CA,925,2020-01-01,6.829793737512425
202001,SpecialistsFFS,PHYSIO LAB,Payer W,1711,2020-01-01,7.444833273892193
202001,SpecialistsFFS,PLASTIC SURGERY,Payer CA,652,2020-01-01,6.480044561926653
202001,SpecialistsFFS,PLASTIC SURGERY,Payer F,1437,2020-01-01,7.270312886079025
202001,SpecialistsFFS,PLASTIC SURGERY,Payer O,443,2020-01-01,6.093569770045136
202001,SpecialistsFFS,PLASTIC SURGERY,Payer W,32,2020-01-01,3.4657359027997265
202001,SpecialistsFFS,PLASTIC SURGERY WITHIN HEAD & NECK,Payer F,460,2020-01-01,6.131226489483141
202001,SpecialistsFFS,PODIATRIST,Payer H,1957,2020-01-01,7.579167967396076
202001,SpecialistsFFS,PODIATRY,Payer B,597,2020-01-01,6.391917113392602
202001,SpecialistsFFS,PODIATRY,Payer CA,1252,2020-01-01,7.132497551660044
202001,SpecialistsFFS,PODIATRY,Payer F,2327,2020-01-01,7.752335163302292
202001,SpecialistsFFS,PODIATRY,Payer O,58,2020-01-01,4.060443010546419
202001,SpecialistsFFS,PODIATRY,Payer S,1879,2020-01-01,7.538494999413465
202001,SpecialistsFFS,PODIATRY,Payer W,1465,2020-01-01,7.289610521451167
202001,SpecialistsFFS,PROSTHETIC & ORTHOTICS,Payer F,521,2020-01-01,6.255750041753367
202001,SpecialistsFFS,PROSTHETIC & ORTHOTICS,Payer O,30,2020-01-01,3.4011973816621555
202001,SpecialistsFFS,PSYARN,Payer W,258,2020-01-01,5.552959584921617
202001,SpecialistsFFS,PSYCH HOSPITAL,Payer W,179,2020-01-01,5.187385805840755
202001,SpecialistsFFS,PSYCHIATRY,Payer B,725,2020-01-01,6.586171654854675
202001,SpecialistsFFS,PSYCHIATRY,Payer W,1425,2020-01-01,7.261927092702751
202001,SpecialistsFFS,PSYCHOLOGIST,Payer B,97,2020-01-01,4.574710978503383
202001,SpecialistsFFS,PSYCHOLOGIST,Payer H,510,2020-01-01,6.234410725718371
202001,SpecialistsFFS,PSYCHOLOGY,Payer B,108,2020-01-01,4.68213122712422
202001,SpecialistsFFS,PSYCHOLOGY,Payer W,1325,2020-01-01,7.1891677384203225
202001,SpecialistsFFS,PULMONARY DISEASE,Payer F,7274,2020-01-01,8.892061625546935
202001,SpecialistsFFS,PULMONARY DISEASE,Payer O,812,2020-01-01,6.699500340161678
202001,SpecialistsFFS,PULMONARY DISEASES,Payer B,965,2020-01-01,6.872128101338986
202001,SpecialistsFFS,PULMONARY DISEASES,Payer CA,2260,2020-01-01,7.723120092266331
202001,SpecialistsFFS,PULMONARY DISEASES,Payer S,198,2020-01-01,5.288267030694535
202001,SpecialistsFFS,PULMONARY DISEASES,Payer W,791,2020-01-01,6.673297967767654
202001,SpecialistsFFS,RADIATION ONCOLOGY,Payer CA,22989,2020-01-01,10.042771119638514
202001,SpecialistsFFS,RADIATION ONCOLOGY,Payer F,42948,2020-01-01,10.667745360554026
202001,SpecialistsFFS,RADIATION ONCOLOGY,Payer O,11742,2020-01-01,9.37092743662413
202001,SpecialistsFFS,RADIATION THERAPY,Payer B,115,2020-01-01,4.74493212836325
202001,SpecialistsFFS,RADIOLOGY,Payer B,4,2020-01-01,1.3862943611198906
202001,SpecialistsFFS,RADIOLOGY,Payer CA,1640,2020-01-01,7.402451520818244
202001,SpecialistsFFS,RADIOLOGY,Payer F,28532,2020-01-01,10.258781543397928
202001,SpecialistsFFS,RADIOLOGY,Payer O,4264,2020-01-01,8.357962965845681
202001,SpecialistsFFS,RADIOLOGY,Payer W,5474,2020-01-01,8.607764889600624
202001,SpecialistsFFS,RADIOLOGY FACILITY,Payer S,912,2020-01-01,6.815639990074331
202001,SpecialistsFFS,RADIOLOGY IMAGING CENTER,Payer B,2411,2020-01-01,7.787796878181171
202001,SpecialistsFFS,RADIOLOGY IMAGING PROVIDER,Payer F,12748,2020-01-01,9.453129675537227
202001,SpecialistsFFS,RADIOLOGY IMAGING PROVIDER,Payer O,2676,2020-01-01,7.892078421248119
202001,SpecialistsFFS,REGISTERED NURSE,Payer H,110,2020-01-01,4.700480365792417
202001,SpecialistsFFS,REHABILITATION CENTER,Payer F,1105,2020-01-01,7.007600613951853
202001,SpecialistsFFS,REHABILITATION CENTER,Payer O,1908,2020-01-01,7.553810852008231
202001,SpecialistsFFS,REHABILITATION FACILITY,Payer W,551,2020-01-01,6.311734809152915
202001,SpecialistsFFS,RHBTY,Payer W,2334,2020-01-01,7.755338812846501
202001,SpecialistsFFS,RHEUMATOLOGY,Payer CA,3673,2020-01-01,8.208764045819667
202001,SpecialistsFFS,RHEUMATOLOGY,Payer F,1295,2020-01-01,7.166265974133638
202001,SpecialistsFFS,RHEUMATOLOGY,Payer O,741,2020-01-01,6.608000625296087
202001,SpecialistsFFS,RHEUMATOLOGY,Payer S,387,2020-01-01,5.958424693029782
202001,SpecialistsFFS,RHEUMATOLOGY,Payer W,977,2020-01-01,6.884486652042782
202001,SpecialistsFFS,"RHEUMATOLOGY, INTERNAL MEDICINE",Payer B,68,2020-01-01,4.219507705176107
202001,SpecialistsFFS,SLEEP CENTER,Payer CA,521,2020-01-01,6.255750041753367
202001,SpecialistsFFS,SLEEP CENTER,Payer W,989,2020-01-01,6.8966943316227125
202001,SpecialistsFFS,SLEEP DIAGNOSTIC FACILITY,Payer F,581,2020-01-01,6.364750756851911
202001,SpecialistsFFS,SLEEP MEDICINE,Payer F,698,2020-01-01,6.548219102762372
202001,SpecialistsFFS,SPECIAL SERVICES,Payer H,579,2020-01-01,6.361302477572996
202001,SpecialistsFFS,SPEECH THERAPIST,Payer F,1740,2020-01-01,7.461640392208575
202001,SpecialistsFFS,SPEECH THERAPIST,Payer O,59,2020-01-01,4.07753744390572
202001,SpecialistsFFS,SPINAL CORD INJURY MD,Payer W,231,2020-01-01,5.442417710521793
202001,SpecialistsFFS,SPINAL CORD INJURY MEDICINE,Payer F,385,2020-01-01,5.953243334287785
202001,SpecialistsFFS,SPORTS MEDICINE,Payer B,140,2020-01-01,4.941642422609304
202001,SpecialistsFFS,SPORTS MEDICINE,Payer CA,264,2020-01-01,5.575949103146316
202001,SpecialistsFFS,SPORTS MEDICINE,Payer F,483,2020-01-01,6.180016653652572
202001,SpecialistsFFS,SPORTS MEDICINE,Payer O,183,2020-01-01,5.209486152841421
202001,SpecialistsFFS,SPTMED,Payer W,169,2020-01-01,5.1298987149230735
202001,SpecialistsFFS,SUBST,Payer W,126,2020-01-01,4.836281906951478
202001,SpecialistsFFS,SURGERY ONCOLOGY,Payer F,247,2020-01-01,5.5093883366279774
202001,SpecialistsFFS,"SURGERY, GENERAL",Payer S,437,2020-01-01,6.07993319509559
202001,SpecialistsFFS,SURGICAL ASSISTANT EMPLOYER,Payer B,1179,2020-01-01,7.072421900537371
202001,SpecialistsFFS,SURGICAL CRITICAL CARE,Payer F,148,2020-01-01,4.997212273764115
202001,SpecialistsFFS,SURGICAL ONCOLOGY,Payer CA,127,2020-01-01,4.844187086458591
202001,SpecialistsFFS,SURGICAL ONCOLOGY,Payer W,54,2020-01-01,3.9889840465642745
202001,SpecialistsFFS,THERAPY,Payer F,181,2020-01-01,5.198497031265826
202001,SpecialistsFFS,THERAPY,Payer O,91,2020-01-01,4.51085950651685
202001,SpecialistsFFS,THERAPY CENTER SPEECH OCCUPATIONAL AND PHYSICAL,Payer B,157,2020-01-01,5.056245805348308
202001,SpecialistsFFS,THORACIC & CARDIOVASCULAR SURGERY,Payer W,333,2020-01-01,5.808142489980444
202001,SpecialistsFFS,THORACIC SURGERY,Payer CA,389,2020-01-01,5.963579343618446
202001,SpecialistsFFS,THORACIC SURGERY,Payer F,419,2020-01-01,6.037870919922137
202001,SpecialistsFFS,TRANSPLANT HEPATOLOGY,Payer F,243,2020-01-01,5.493061443340548
202001,SpecialistsFFS,TRANSPLANT HEPATOLOGY,Payer O,169,2020-01-01,5.1298987149230735
202001,SpecialistsFFS,TRANSPLANT HEPATOLOGY,Payer W,133,2020-01-01,4.890349128221754
202001,SpecialistsFFS,UROGYN,Payer W,228,2020-01-01,5.429345628954441
202001,SpecialistsFFS,UROGYNECOLOGY,Payer F,676,2020-01-01,6.516193076042964
202001,SpecialistsFFS,UROLOGY,Payer B,2094,2020-01-01,7.646831391430482
202001,SpecialistsFFS,UROLOGY,Payer CA,3597,2020-01-01,8.187855443695623
202001,SpecialistsFFS,UROLOGY,Payer F,19177,2020-01-01,9.861466923273516
202001,SpecialistsFFS,UROLOGY,Payer O,5173,2020-01-01,8.551208070003515
202001,SpecialistsFFS,UROLOGY,Payer S,502,2020-01-01,6.218600119691729
202001,SpecialistsFFS,UROLOGY,Payer W,967,2020-01-01,6.874198495453294
202001,SpecialistsFFS,UROONC,Payer W,124,2020-01-01,4.820281565605037
202001,SpecialistsFFS,VASCULAR & INTERVENTIONAL RAD,Payer S,143,2020-01-01,4.962844630259907
202001,SpecialistsFFS,VASCULAR & INTERVENTIONAL RADIOLOGY,Payer F,468,2020-01-01,6.148468295917647
202001,SpecialistsFFS,VASCULAR SURGERY,Payer B,281,2020-01-01,5.638354669333745
202001,SpecialistsFFS,VASCULAR SURGERY,Payer CA,406,2020-01-01,6.0063531596017325
202001,SpecialistsFFS,VASCULAR SURGERY,Payer F,5910,2020-01-01,8.684401110400144
202001,SpecialistsFFS,VASCULAR SURGERY,Payer O,2410,2020-01-01,7.787382026484701
202001,SpecialistsFFS,VASCULAR SURGERY,Payer S,980,2020-01-01,6.887552571664617
202001,SpecialistsFFS,VASCULAR SURGERY,Payer W,1705,2020-01-01,7.4413203897176174
202001,SpecialistsFFS,WOUND CARE SPECIALISTS,Payer F,300,2020-01-01,5.703782474656201
202002,AncillaryFFS,ACUTE SHORT TERM HOSPITAL,Payer CO,69478,2020-02-01,11.148765434678792
202002,AncillaryFFS,ADVANCED REGISTERED NURSE PRAC,Payer UN,636,2020-02-01,6.455198563340122
202002,AncillaryFFS,ADVANCED REGISTERED NURSE PRACTITIONER,Payer B,336,2020-02-01,5.817111159963204
202002,AncillaryFFS,ADVANCED RN PRACT,Payer CA,433,2020-02-01,6.07073772800249
202002,AncillaryFFS,AMBULANCE,Payer CA,48630,2020-02-01,10.791995903397831
202002,AncillaryFFS,AMBULANCE,Payer F,22802,2020-02-01,10.034603530393666
202002,AncillaryFFS,AMBULANCE,Payer H,10663,2020-02-01,9.27453508401818
202002,AncillaryFFS,AMBULANCE,Payer O,6771,2020-02-01,8.820404065485645
202002,AncillaryFFS,AMBULANCE,Payer S,840,2020-02-01,6.733401891837359
202002,AncillaryFFS,AMBULANCE,Payer W,2870,2020-02-01,7.962067308753666
202002,AncillaryFFS,AMBULANCE - EMERGENCY LAND,Payer S,1746,2020-02-01,7.465082736399547
202002,AncillaryFFS,AMBULANCE SERVICE,Payer B,1559,2020-02-01,7.351799869057777
202002,AncillaryFFS,AMBULATORY SURGICAL CENTER,Payer W,1059,2020-02-01,6.9650803456014065
202002,AncillaryFFS,AMBULATORY SURGICAL FACILITY,Payer CO,1305,2020-02-01,7.173958319756794
202002,AncillaryFFS,AMBULATORY TRANSPORTATION SERVICES,Payer UN,950,2020-02-01,6.856461984594587
202002,AncillaryFFS,ANALYTICAL LABS,Payer W,377,2020-02-01,5.932245187448011
202002,AncillaryFFS,ANESTHESIA,Payer CO,1740,2020-02-01,7.461640392208575
202002,AncillaryFFS,ANESTHESIOLOGY,Payer F,1283,2020-02-01,7.1569563646156364
202002,AncillaryFFS,ANESTHESIOLOGY,Payer UN,2,2020-02-01,0.6931471805599453
202002,AncillaryFFS,ANESTHESIOLOGY,Payer W,206,2020-02-01,5.327876168789581
202002,AncillaryFFS,ARNP,Payer CA,2180,2020-02-01,7.687080155783135
202002,AncillaryFFS,CARD ELECTROPHYSIOLO,Payer CA,74,2020-02-01,4.30406509320417
202002,AncillaryFFS,CARDIAC ELECTROPHYSIOLOGY,Payer F,349,2020-02-01,5.855071922202427
202002,AncillaryFFS,CARDIAC ELECTROPHYSIOLOGY,Payer W,231,2020-02-01,5.442417710521793
202002,AncillaryFFS,CARDIOLOGY,Payer CA,47,2020-02-01,3.8501476017100584
202002,AncillaryFFS,CARDIOLOGY,Payer CO,2177,2020-02-01,7.685703061234547
202002,AncillaryFFS,CARDIOLOGY,Payer F,1797,2020-02-01,7.493873886783559
202002,AncillaryFFS,CARDIOLOGY,Payer UN,28,2020-02-01,3.332204510175204
202002,AncillaryFFS,CARDIOLOGY,Payer W,411,2020-02-01,6.018593214496234
202002,AncillaryFFS,CARDIOLOGY/CARDIOVASCULAR DISEASE,Payer B,120,2020-02-01,4.787491742782046
202002,AncillaryFFS,CARDIOTHORACIC SURGERY,Payer CO,885,2020-02-01,6.785587645007929
202002,AncillaryFFS,CARDIOVASCULAR SURGERY,Payer CA,168,2020-02-01,5.123963979403259
202002,AncillaryFFS,CHIROPRACTIC,Payer CO,32,2020-02-01,3.4657359027997265
202002,AncillaryFFS,CLINICAL LABORATORY,Payer UL,2367,2020-02-01,7.769378609513984
202002,AncillaryFFS,CLINLB,Payer W,243,2020-02-01,5.493061443340548
202002,AncillaryFFS,COMMUNITY MENTAL HEALTH CENTER,Payer W,725,2020-02-01,6.586171654854675
202002,AncillaryFFS,COMMUNITY MENTAL HEALTH CENTER/OTHER REHAB CENTER,Payer F,1620,2020-02-01,7.3901814282264295
202002,AncillaryFFS,CONV CARE CLINIC,Payer W,23,2020-02-01,3.1354942159291497
202002,AncillaryFFS,CRITICAL CARE PHYSICIAN,Payer CO,1533,2020-02-01,7.334981878871814
202002,AncillaryFFS,DEFAULT,Payer F,621,2020-02-01,6.431331081933479
202002,AncillaryFFS,DEFAULT,Payer O,1485,2020-02-01,7.3031700512368
202002,AncillaryFFS,DENTIST,Payer H,1,2020-02-01,0.0
202002,AncillaryFFS,DENTISTRY,Payer CO,928,2020-02-01,6.833031732786201
202002,AncillaryFFS,DERMATOLOGY,Payer CO,548,2020-02-01,6.306275286948016
202002,AncillaryFFS,DERMATOLOGY,Payer F,386,2020-02-01,5.955837369464831
202002,AncillaryFFS,DERMATOLOGY,Payer O,42,2020-02-01,3.7376696182833684
202002,AncillaryFFS,DERMATOLOGY,Payer UN,425,2020-02-01,6.052089168924417
202002,AncillaryFFS,DERMATOLOGY,Payer W,162,2020-02-01,5.087596335232384
202002,AncillaryFFS,DERMATOPATHOLOGY,Payer F,1149,2020-02-01,7.046647277848756
202002,AncillaryFFS,DERMATOPATHOLOGY,Payer O,2260,2020-02-01,7.723120092266331
202002,AncillaryFFS,DERMATOPATHOLOGY,Payer UN,287,2020-02-01,5.659482215759621
202002,AncillaryFFS,DIAG X-RAY CLINIC,Payer H,1270,2020-02-01,7.146772179452637
202002,AncillaryFFS,DIAGNOSTIC RADIOLOGY,Payer CA,575,2020-02-01,6.354370040797351
202002,AncillaryFFS,DIAL,Payer CO,819,2020-02-01,6.70808408385307
202002,AncillaryFFS,DIALYSIS,Payer B,769,2020-02-01,6.645090969505644
202002,AncillaryFFS,DIALYSIS,Payer CA,11949,2020-02-01,9.388402871849754
202002,AncillaryFFS,DIALYSIS,Payer S,1504,2020-02-01,7.315883504509785
202002,AncillaryFFS,DIALYSIS,Payer W,9319,2020-02-01,9.139810605785655
202002,AncillaryFFS,DIALYSIS/RENAL CARE-MEDICARE,Payer S,634,2020-02-01,6.452048954437226
202002,AncillaryFFS,DISEASE MANAGEMENT,Payer CA,444,2020-02-01,6.095824562432225
202002,AncillaryFFS,DME & SUPPLIES,Payer S,500,2020-02-01,6.214608098422191
202002,AncillaryFFS,DOCTOR OF PSYCHOLOGY,Payer UN,67,2020-02-01,4.204692619390966
202002,AncillaryFFS,DURABLE MEDICAL EQUIPMENT,Payer B,1903,2020-02-01,7.551186867296149
202002,AncillaryFFS,DURABLE MEDICAL EQUIPMENT,Payer CA,11741,2020-02-01,9.370842268630211
202002,AncillaryFFS,DURABLE MEDICAL EQUIPMENT,Payer CO,982,2020-02-01,6.889591308354466
202002,AncillaryFFS,DURABLE MEDICAL EQUIPMENT,Payer W,4565,2020-02-01,8.426173793029069
202002,AncillaryFFS,DURABLE MEDICAL SUPPLY,Payer UN,2386,2020-02-01,7.777373602657861
202002,AncillaryFFS,EDUCATIONAL,Payer UN,126,2020-02-01,4.836281906951478
202002,AncillaryFFS,EMERGENCY MEDICINE,Payer F,3473,2020-02-01,8.152774052744075
202002,AncillaryFFS,EMERGENCY MEDICINE,Payer O,1041,2020-02-01,6.947937068614969
202002,AncillaryFFS,EMERGENCY MEDICINE,Payer UN,1293,2020-02-01,7.164720378771857
202002,AncillaryFFS,EMERGENCY PHYSICIAN,Payer CO,2257,2020-02-01,7.721791776817535
202002,AncillaryFFS,EMERGENCY RESPONSE SYSTEMS,Payer S,23,2020-02-01,3.1354942159291497
202002,AncillaryFFS,EMERGENCY ROOM,Payer CA,411,2020-02-01,6.018593214496234
202002,AncillaryFFS,EMERGENCY ROOM,Payer W,724,2020-02-01,6.584791392385716
202002,AncillaryFFS,ENDOCRINOLOGY,Payer CO,1125,2020-02-01,7.025538314638521
202002,AncillaryFFS,ENDOCRINOLOGY,Payer F,807,2020-02-01,6.693323668269949
202002,AncillaryFFS,ENDOCRINOLOGY,Payer O,458,2020-02-01,6.126869184114185
202002,AncillaryFFS,ENT,Payer F,723,2020-02-01,6.583409222158765
202002,AncillaryFFS,ENT/OTOLARYNGOLOGY,Payer UN,64,2020-02-01,4.1588830833596715
202002,AncillaryFFS,FAMILY MEDICINE,Payer S,286,2020-02-01,5.655991810819852
202002,AncillaryFFS,FAMILY NURSE PRACTIONER,Payer CA,592,2020-02-01,6.3835066348840055
202002,AncillaryFFS,FAMILY PRACTICE,Payer B,1199,2020-02-01,7.089243155027514
202002,AncillaryFFS,FAMILY PRACTICE,Payer CA,352,2020-02-01,5.863631175598097
202002,AncillaryFFS,FAMILY PRACTICE,Payer CO,1628,2020-02-01,7.395107546562485
202002,AncillaryFFS,FAMILY PRACTICE,Payer F,5434,2020-02-01,8.600430789986293
202002,AncillaryFFS,FAMILY PRACTICE,Payer O,599,2020-02-01,6.395261598115449
202002,AncillaryFFS,FAMILY PRACTICE,Payer UN,1363,2020-02-01,7.217443431696533
202002,AncillaryFFS,FAMILY PRACTICE,Payer W,377,2020-02-01,5.932245187448011
202002,AncillaryFFS,FITNESS,Payer S,553,2020-02-01,6.315358001522335
202002,AncillaryFFS,GASTROENTEROLOGY,Payer CO,511,2020-02-01,6.236369590203704
202002,AncillaryFFS,GASTROENTEROLOGY,Payer F,98,2020-02-01,4.584967478670572
202002,AncillaryFFS,GENERAL PRACTICE,Payer CA,313,2020-02-01,5.746203190540153
202002,AncillaryFFS,GENERAL PRACTICE,Payer F,3185,2020-02-01,8.066207568006265
202002,AncillaryFFS,GENERAL PRACTICE,Payer O,499,2020-02-01,6.212606095751519
202002,AncillaryFFS,GENERAL PRACTICE,Payer W,64,2020-02-01,4.1588830833596715
202002,AncillaryFFS,GENERAL SURGERY,Payer CA,263,2020-02-01,5.572154032177765
202002,AncillaryFFS,GENERAL SURGERY,Payer F,1606,2020-02-01,7.381501894506707
202002,AncillaryFFS,GENERAL SURGERY,Payer O,581,2020-02-01,6.364750756851911
202002,AncillaryFFS,GENERAL SURGERY,Payer UN,231,2020-02-01,5.442417710521793
202002,AncillaryFFS,GERIATRIC MEDICINE,Payer UN,109,2020-02-01,4.6913478822291435
202002,AncillaryFFS,GERIATRICS,Payer O,98,2020-02-01,4.584967478670572
202002,AncillaryFFS,GYM,Payer UL,283,2020-02-01,5.645446897643238
202002,AncillaryFFS,HDM,Payer W,866,2020-02-01,6.763884908562435
202002,AncillaryFFS,HEALTH CARE PROFESSIONALS-OTHER,Payer CO,1452,2020-02-01,7.280697195384741
202002,AncillaryFFS,HEMATOLOGY/ONCOLOGY,Payer CO,2159,2020-02-01,7.677400430514807
202002,AncillaryFFS,HEMATOLOGY/ONCOLOGY,Payer F,493,2020-02-01,6.20050917404269
202002,AncillaryFFS,HHA,Payer W,235,2020-02-01,5.459585514144159
202002,AncillaryFFS,HINF,Payer W,1546,2020-02-01,7.343426229147367
202002,AncillaryFFS,HOME DELIVERED MEALS,Payer S,163,2020-02-01,5.093750200806762
202002,AncillaryFFS,HOME HEALTH,Payer F,60692,2020-02-01,11.013567172645132
202002,AncillaryFFS,HOME HEALTH,Payer O,8066,2020-02-01,8.995412975433313
202002,AncillaryFFS,HOME HEALTH AGENCY,Payer B,726,2020-02-01,6.587550014824796
202002,AncillaryFFS,HOME HEALTH AGENCY,Payer W,5207,2020-02-01,8.557759153162898
202002,AncillaryFFS,HOME HEALTH CARE,Payer CA,1999,2020-02-01,7.6004023345004
202002,AncillaryFFS,HOME HEALTH CARE,Payer UN,1523,2020-02-01,7.328437352895162
